CONCAT(pck.id, '|')	CONCAT(plz.name, '|')
2568|	Arequipa|
2569|	Arequipa|
2570|	Arequipa|
2576|	Arequipa|
2594|	Arequipa|
2606|	Arequipa|
2610|	Arequipa|
2634|	Arequipa|
2635|	Arequipa|
2667|	Arequipa|
2669|	Arequipa|
2685|	Arequipa|
2686|	Arequipa|
2689|	Arequipa|
2691|	Arequipa|
2693|	Arequipa|
2743|	Arequipa|
2744|	Arequipa|
2745|	Arequipa|
2753|	Arequipa|
2754|	Arequipa|
2755|	Arequipa|
2756|	Arequipa|
2757|	Arequipa|
2758|	Arequipa|
2761|	Arequipa|
2797|	Arequipa|
2798|	Arequipa|
2799|	Arequipa|
2800|	Arequipa|
2801|	Arequipa|
2802|	Arequipa|
2803|	Arequipa|
2804|	Arequipa|
2805|	Arequipa|
2806|	Arequipa|
2808|	Arequipa|
2809|	Arequipa|
2810|	Arequipa|
2811|	Arequipa|
2812|	Arequipa|
2813|	Arequipa|
2814|	Arequipa|
2815|	Arequipa|
2859|	Arequipa|
2922|	Arequipa|
2939|	Arequipa|
2950|	Arequipa|
2996|	Arequipa|
3008|	Arequipa|
3009|	Arequipa|
3014|	Arequipa|
3020|	Arequipa|
3021|	Arequipa|
3059|	Arequipa|
3067|	Arequipa|
3074|	Arequipa|
3091|	Arequipa|
3132|	Arequipa|
3139|	Arequipa|
3152|	Arequipa|
3227|	Arequipa|
3278|	Arequipa|
3279|	Arequipa|
3280|	Arequipa|
3281|	Arequipa|
3282|	Arequipa|
3284|	Arequipa|
3285|	Arequipa|
3286|	Arequipa|
3287|	Arequipa|
3298|	Arequipa|
3360|	Arequipa|
3384|	Arequipa|
3389|	Arequipa|
3408|	Arequipa|
3434|	Arequipa|
3436|	Arequipa|
3437|	Arequipa|
3480|	Arequipa|
3482|	Arequipa|
3531|	Arequipa|
3534|	Arequipa|
3535|	Arequipa|
3536|	Arequipa|
3548|	Arequipa|
3550|	Arequipa|
3651|	Arequipa|
3652|	Arequipa|
3657|	Arequipa|
3666|	Arequipa|
3667|	Arequipa|
3673|	Arequipa|
3676|	Arequipa|
3677|	Arequipa|
3678|	Arequipa|
3711|	Arequipa|
3712|	Arequipa|
3764|	Arequipa|
3782|	Arequipa|
3784|	Arequipa|
3785|	Arequipa|
3787|	Arequipa|
3789|	Arequipa|
3790|	Arequipa|
3801|	Arequipa|
3802|	Arequipa|
3807|	Arequipa|
3850|	Arequipa|
3851|	Arequipa|
3855|	Arequipa|
3856|	Arequipa|
3857|	Arequipa|
3862|	Arequipa|
3870|	Arequipa|
3888|	Arequipa|
3930|	Arequipa|
3931|	Arequipa|
3944|	Arequipa|
3945|	Arequipa|
3947|	Arequipa|
3948|	Arequipa|
3949|	Arequipa|
3958|	Arequipa|
3963|	Arequipa|
3971|	Arequipa|
3973|	Arequipa|
3976|	Arequipa|
4023|	Arequipa|
4024|	Arequipa|
4098|	Arequipa|
4099|	Arequipa|
4128|	Arequipa|
4129|	Arequipa|
4140|	Arequipa|
4182|	Arequipa|
4185|	Arequipa|
4186|	Arequipa|
4195|	Arequipa|
4200|	Arequipa|
4212|	Arequipa|
4213|	Arequipa|
4217|	Arequipa|
4221|	Arequipa|
4232|	Arequipa|
4279|	Arequipa|
4298|	Arequipa|
4301|	Arequipa|
4302|	Arequipa|
4303|	Arequipa|
4306|	Arequipa|
4307|	Arequipa|
4309|	Arequipa|
4310|	Arequipa|
4312|	Arequipa|
4315|	Arequipa|
4323|	Arequipa|
4334|	Arequipa|
4355|	Arequipa|
4358|	Arequipa|
4359|	Arequipa|
4360|	Arequipa|
4361|	Arequipa|
4362|	Arequipa|
4363|	Arequipa|
4364|	Arequipa|
4367|	Arequipa|
4387|	Arequipa|
4398|	Arequipa|
4400|	Arequipa|
4401|	Arequipa|
4417|	Arequipa|
4418|	Arequipa|
4420|	Arequipa|
4427|	Arequipa|
4454|	Arequipa|
4464|	Arequipa|
4568|	Arequipa|
4569|	Arequipa|
4571|	Arequipa|
4574|	Arequipa|
4589|	Arequipa|
4593|	Arequipa|
4604|	Arequipa|
4609|	Arequipa|
4610|	Arequipa|
4624|	Arequipa|
4625|	Arequipa|
4628|	Arequipa|
4629|	Arequipa|
4630|	Arequipa|
4631|	Arequipa|
4632|	Arequipa|
4633|	Arequipa|
4634|	Arequipa|
4635|	Arequipa|
4636|	Arequipa|
4637|	Arequipa|
4662|	Arequipa|
4663|	Arequipa|
4664|	Arequipa|
4680|	Arequipa|
4685|	Arequipa|
4688|	Arequipa|
4693|	Arequipa|
4694|	Arequipa|
4722|	Arequipa|
4723|	Arequipa|
4725|	Arequipa|
4731|	Arequipa|
4742|	Arequipa|
4743|	Arequipa|
4744|	Arequipa|
4749|	Arequipa|
4751|	Arequipa|
4758|	Arequipa|
4760|	Arequipa|
4779|	Arequipa|
4783|	Arequipa|
4784|	Arequipa|
4785|	Arequipa|
4786|	Arequipa|
4806|	Arequipa|
4808|	Arequipa|
4816|	Arequipa|
4817|	Arequipa|
4818|	Arequipa|
4820|	Arequipa|
4821|	Arequipa|
4822|	Arequipa|
4828|	Arequipa|
4844|	Arequipa|
4845|	Arequipa|
4849|	Arequipa|
4879|	Arequipa|
4881|	Arequipa|
4896|	Arequipa|
4908|	Arequipa|
4925|	Arequipa|
4939|	Arequipa|
4960|	Arequipa|
4975|	Arequipa|
4976|	Arequipa|
4977|	Arequipa|
4983|	Arequipa|
4994|	Arequipa|
5000|	Arequipa|
5002|	Arequipa|
5004|	Arequipa|
5006|	Arequipa|
5008|	Arequipa|
5019|	Arequipa|
5020|	Arequipa|
5021|	Arequipa|
5025|	Arequipa|
5027|	Arequipa|
5028|	Arequipa|
5029|	Arequipa|
5062|	Arequipa|
5069|	Arequipa|
5070|	Arequipa|
5071|	Arequipa|
5099|	Arequipa|
5100|	Arequipa|
5105|	Arequipa|
5108|	Arequipa|
5121|	Arequipa|
5122|	Arequipa|
5129|	Arequipa|
5133|	Arequipa|
5134|	Arequipa|
5135|	Arequipa|
5136|	Arequipa|
5140|	Arequipa|
5145|	Arequipa|
5146|	Arequipa|
5200|	Arequipa|
5300|	Arequipa|
5335|	Arequipa|
5348|	Arequipa|
5353|	Arequipa|
5364|	Arequipa|
5366|	Arequipa|
5392|	Arequipa|
5409|	Arequipa|
5444|	Arequipa|
5445|	Arequipa|
5446|	Arequipa|
5451|	Arequipa|
5452|	Arequipa|
5453|	Arequipa|
5455|	Arequipa|
5467|	Arequipa|
5486|	Arequipa|
5506|	Arequipa|
5523|	Arequipa|
5535|	Arequipa|
5562|	Arequipa|
5567|	Arequipa|
5576|	Arequipa|
5583|	Arequipa|
5585|	Arequipa|
5592|	Arequipa|
5611|	Arequipa|
5612|	Arequipa|
5616|	Arequipa|
5619|	Arequipa|
5620|	Arequipa|
5621|	Arequipa|
5622|	Arequipa|
5647|	Arequipa|
5648|	Arequipa|
5655|	Arequipa|
5658|	Arequipa|
5659|	Arequipa|
5661|	Arequipa|
5663|	Arequipa|
5665|	Arequipa|
5696|	Arequipa|
5698|	Arequipa|
5700|	Arequipa|
5710|	Arequipa|
5711|	Arequipa|
5712|	Arequipa|
5829|	Arequipa|
5830|	Arequipa|
5831|	Arequipa|
5832|	Arequipa|
5833|	Arequipa|
5834|	Arequipa|
5835|	Arequipa|
5836|	Arequipa|
5837|	Arequipa|
5838|	Arequipa|
5857|	Arequipa|
