CONCAT(pck.id, '|')	CONCAT(plz.name, '|')
592|	Valle Del Cauca|
592|	Cali|
593|	Valle Del Cauca|
593|	Cali|
594|	Valle Del Cauca|
594|	Cali|
595|	Valle Del Cauca|
595|	Cali|
596|	Valle Del Cauca|
596|	Cali|
597|	Valle Del Cauca|
597|	Cali|
598|	Valle Del Cauca|
598|	Cali|
599|	Valle Del Cauca|
599|	Cali|
600|	Valle Del Cauca|
600|	Cali|
601|	Valle Del Cauca|
601|	Cali|
602|	Antioquía|
602|	Medellín|
603|	Antioquía|
603|	Medellín|
604|	Antioquía|
604|	Medellín|
605|	Antioquía|
605|	Medellín|
606|	Antioquía|
606|	Medellín|
607|	Antioquía|
607|	Medellín|
622|	Valle Del Cauca|
622|	Cali|
623|	Bolívar|
623|	Cartagena de Indias|
624|	Bolívar|
624|	Cartagena de Indias|
625|	Bolívar|
625|	Cartagena de Indias|
626|	Bolívar|
626|	Cartagena de Indias|
627|	Bolívar|
627|	Cartagena de Indias|
628|	Bolívar|
628|	Cartagena de Indias|
629|	Bolívar|
629|	Cartagena de Indias|
630|	Bolívar|
630|	Cartagena de Indias|
631|	Bolívar|
631|	Cartagena de Indias|
632|	Bolívar|
632|	Cartagena de Indias|
633|	Bolívar|
633|	Cartagena de Indias|
634|	Antioquía|
634|	Medellín|
635|	Bolívar|
635|	Cartagena de Indias|
636|	Amazonas|
636|	Leticia|
637|	Bolívar|
637|	Cartagena de Indias|
638|	Bolívar|
638|	Cartagena de Indias|
639|	Bogotá|
639|	Bogotá D.C.|
639|	Cundinamarca|
639|	Tena |
640|	Bogotá|
640|	Bogotá D.C.|
640|	Cundinamarca|
640|	Sesquilé|
641|	Bogotá|
641|	Bogotá D.C.|
641|	Cundinamarca|
641|	Sutatausa|
642|	Boyacá|
642|	Gachantiva|
643|	Valle Del Cauca|
643|	Cali|
644|	Amazonas|
644|	Leticia|
645|	Nariño|
645|	Ipiales|
645|	Pasto|
646|	Cundinamarca|
646|	Suesca|
647|	Meta|
647|	La Uribe|
648|	Valle Del Cauca|
648|	Cali|
649|	Santander|
649|	Aratoca|
649|	Los Santos|
650|	Bogotá|
650|	Bogotá D.C.|
651|	Meta|
651|	La Macarena|
652|	Quindio|
652|	Armenia|
653|	Amazonas|
653|	Leticia|
654|	Valle Del Cauca|
654|	Cali|
655|	Amazonas|
655|	Leticia|
656|	Amazonas|
656|	Leticia|
657|	Boyacá|
657|	Villa De Leyva|
658|	Putumayo|
658|	Mocoa|
659|	Putumayo|
659|	Mocoa|
659|	Villa Garzon|
660|	Putumayo|
660|	Mocoa|
661|	Bolívar|
661|	Cartagena de Indias|
662|	Bogotá|
662|	Bogotá D.C.|
663|	Bogotá|
663|	Bogotá D.C.|
664|	Caldas|
664|	Villamaria|
664|	Risaralda|
664|	Dosquebradas|
664|	Pereira|
664|	Santa Rosa De Cabal|
665|	Bogotá|
665|	Bogotá D.C.|
666|	Bogotá|
666|	Bogotá D.C.|
667|	Magdalena|
667|	Santa Marta|
668|	Bogotá|
668|	Bogotá D.C.|
669|	Caldas|
669|	Manizales|
669|	Villamaria|
669|	Risaralda|
669|	Pereira|
670|	Caldas|
670|	Manizales|
670|	Villamaria|
671|	Bolívar|
671|	Cartagena de Indias|
672|	Quindio|
672|	Armenia|
673|	Quindio|
673|	Risaralda|
673|	Pereira|
673|	Quimbaya|
674|	Bolívar|
674|	Cartagena de Indias|
675|	Bolívar|
675|	Cartagena de Indias|
676|	Amazonas|
676|	Leticia|
677|	Amazonas|
677|	Leticia|
678|	Magdalena|
678|	Santa Marta|
679|	Bolívar|
679|	Cartagena de Indias|
680|	Caldas|
680|	Villamaria|
680|	Risaralda|
680|	Pereira|
680|	Santa Rosa De Cabal|
681|	Guaviare|
681|	San José De Guaviare|
681|	Meta|
681|	La Macarena|
682|	Bolívar|
682|	Cartagena de Indias|
683|	Bolívar|
683|	Cartagena de Indias|
684|	Bolívar|
684|	Cartagena de Indias|
685|	Bolívar|
685|	Cartagena de Indias|
686|	Valle Del Cauca|
686|	Cali|
686|	Ginebra|
687|	Valle Del Cauca|
687|	Cali|
688|	Risaralda|
688|	Santa Rosa De Cabal|
689|	Bolívar|
689|	Cartagena de Indias|
690|	Bogotá|
690|	Bogotá D.C.|
691|	Antioquía|
691|	Medellín|
692|	Bolívar|
692|	Cartagena de Indias|
693|	Bolívar|
693|	Cartagena de Indias|
694|	Huila|
694|	Neiva|
695|	Huila|
695|	San Agustín|
696|	Bogotá|
696|	Bogotá D.C.|
696|	Cundinamarca|
696|	La Calera|
697|	Bogotá|
697|	Bogotá D.C.|
697|	Cundinamarca|
697|	Silvania|
698|	Bogotá|
698|	Bogotá D.C.|
698|	Cundinamarca|
698|	Choachí|
699|	Bogotá|
699|	Bogotá D.C.|
700|	Bogotá|
700|	Bogotá D.C.|
700|	Cundinamarca|
700|	La Calera|
701|	Huila|
701|	Neiva|
701|	Villavieja|
702|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
702|	San Andrés|
703|	Bogotá|
703|	Bogotá D.C.|
703|	Cundinamarca|
703|	Caqueza|
703|	Ubaque|
704|	Cauca|
704|	Inza|
705|	Caldas|
705|	Villamaria|
706|	Risaralda|
706|	Pereira|
707|	Risaralda|
707|	Pereira|
708|	Bolívar|
708|	Cartagena de Indias|
708|	Magdalena|
708|	Santa Marta|
709|	Cauca|
709|	Huila|
709|	Neiva|
709|	Pitalito|
709|	Inza|
709|	Villavieja|
709|	Isnos|
709|	San Agustín|
710|	Cauca|
710|	Cundinamarca|
710|	Facatativá|
710|	Mosquera|
710|	La Vega|
710|	Villeta|
710|	Bojacá|
710|	El Rosal|
710|	Subachoque|
711|	Valle Del Cauca|
711|	Cali|
712|	Valle Del Cauca|
712|	Cali|
713|	Valle Del Cauca|
713|	Buga|
714|	Bogotá|
714|	Bogotá D.C.|
715|	Valle Del Cauca|
715|	Cali|
715|	Buga|
715|	Ginebra|
716|	Magdalena|
716|	Santa Marta|
717|	Antioquía|
717|	Medellín|
718|	Bogotá|
718|	Bogotá D.C.|
719|	Bogotá|
719|	Bogotá D.C.|
720|	Cundinamarca|
720|	Suesca|
721|	Bogotá|
721|	Bogotá D.C.|
722|	Bogotá|
722|	Bogotá D.C.|
723|	Antioquía|
723|	Guatape|
723|	Peñol|
724|	Valle Del Cauca|
724|	Cali|
725|	Valle Del Cauca|
725|	Cali|
726|	Bolívar|
726|	Cartagena de Indias|
727|	Bolívar|
727|	Cartagena de Indias|
728|	Bolívar|
728|	Cartagena de Indias|
729|	Bogotá|
729|	Bogotá D.C.|
730|	Magdalena|
730|	Santa Marta|
731|	Antioquía|
731|	Medellín|
731|	Santa Fe De Antioquía|
732|	Valle Del Cauca|
732|	Cali|
733|	Valle Del Cauca|
733|	Cali|
734|	Bogotá|
734|	Bogotá D.C.|
734|	Meta|
734|	Villavicencio|
734|	Quindio|
734|	Salento|
734|	Parque Nacional Natural Chingaza|
735|	Magdalena|
735|	Santa Marta|
736|	Meta|
736|	La Uribe|
737|	Bolívar|
737|	Cartagena de Indias|
738|	Antioquía|
738|	Medellín|
739|	Bolívar|
739|	Cartagena de Indias|
740|	Magdalena|
740|	Santa Marta|
741|	Magdalena|
741|	Santa Marta|
742|	Antioquía|
742|	San Jerónimo|
742|	Santa Fe De Antioquía|
743|	Magdalena|
743|	Santa Marta|
744|	Magdalena|
744|	Santa Marta|
745|	Bolívar|
745|	Cartagena de Indias|
746|	Bolívar|
746|	Cartagena de Indias|
747|	Bolívar|
747|	Cartagena de Indias|
748|	Bolívar|
748|	Cartagena de Indias|
749|	Bolívar|
749|	Cartagena de Indias|
750|	Bolívar|
750|	Cartagena de Indias|
752|	Bolívar|
752|	Cartagena de Indias|
753|	Cundinamarca|
753|	Fusagasugá|
754|	Antioquía|
754|	Guatape|
754|	Medellín|
754|	Piedra del Peñol|
755|	Huila|
755|	Villavieja|
756|	Bolívar|
756|	Cartagena de Indias|
757|	Antioquía|
757|	Medellín|
758|	Magdalena|
758|	Aracataca|
759|	Bolívar|
759|	Cartagena de Indias|
760|	Cundinamarca|
760|	Zipaquirá|
761|	Boyacá|
761|	Santa Sofía|
761|	Villa De Leyva|
762|	Boyacá|
762|	Güicán|
762|	El Cocuy|
762|	Parque Nacional Sierra Nevada El Cocuy|
763|	Antioquía|
763|	Guatape|
764|	Antioquía|
764|	La Pintada|
765|	Bolívar|
765|	Cartagena de Indias|
766|	Bolívar|
766|	Cartagena de Indias|
767|	Bolívar|
767|	Cartagena de Indias|
768|	Bolívar|
768|	Cartagena de Indias|
769|	Bolívar|
769|	Cartagena de Indias|
770|	Bolívar|
770|	Cartagena de Indias|
771|	Bolívar|
771|	Cartagena de Indias|
772|	Bolívar|
772|	Cartagena de Indias|
773|	Bolívar|
773|	Cartagena de Indias|
774|	Bolívar|
774|	Cartagena de Indias|
775|	Antioquía|
775|	Medellín|
775|	Bogotá|
775|	Bogotá D.C.|
775|	Casanare|
775|	Yopal|
776|	Magdalena|
776|	Santa Marta|
777|	Santander|
777|	Suaita|
778|	Bolívar|
778|	Cartagena de Indias|
779|	Cundinamarca|
779|	Zipaquirá|
780|	Antioquía|
780|	Medellín|
781|	Antioquía|
781|	Medellín|
782|	Bolívar|
782|	Cartagena de Indias|
783|	Bolívar|
783|	Cartagena de Indias|
784|	Huila|
784|	Paicol|
785|	Valle Del Cauca|
785|	Cali|
786|	Atlántico|
786|	Barranquilla|
787|	Atlántico|
787|	Barranquilla|
788|	Atlántico|
788|	Barranquilla|
789|	Magdalena|
789|	Santa Marta|
790|	Risaralda|
790|	Santa Rosa De Cabal|
791|	Magdalena|
791|	Santa Marta|
792|	Magdalena|
792|	Santa Marta|
793|	Magdalena|
793|	Aracataca|
793|	Ciénaga|
793|	Santa Marta|
794|	Antioquía|
794|	Marinilla|
794|	Guatape|
794|	Peñol|
795|	Bogotá|
795|	Bogotá D.C.|
796|	Bogotá|
796|	Bogotá D.C.|
797|	Bolívar|
797|	Cartagena de Indias|
798|	Bolívar|
798|	Cartagena de Indias|
799|	Bolívar|
799|	Cartagena de Indias|
800|	Antioquía|
800|	Envigado|
800|	Medellín|
800|	Sabaneta|
801|	Antioquía|
801|	Marinilla|
801|	Guatape|
801|	Peñol|
802|	Antioquía|
802|	Medellín|
803|	Antioquía|
803|	Medellín|
804|	Bogotá|
804|	Bogotá D.C.|
805|	Boyacá|
805|	Villa De Leyva|
806|	Bogotá|
806|	Bogotá D.C.|
807|	Risaralda|
807|	Dosquebradas|
807|	Pereira|
808|	Atlántico|
808|	Barranquilla|
809|	Bolívar|
809|	Cartagena de Indias|
810|	Magdalena|
810|	Santa Marta|
811|	Bolívar|
811|	Cartagena de Indias|
812|	Cundinamarca|
812|	Suesca|
813|	Cundinamarca|
813|	Suesca|
814|	Bogotá|
814|	Bogotá D.C.|
815|	Bolívar|
815|	Cartagena de Indias|
815|	San Juan Nepomuceno|
816|	Bolívar|
816|	Cartagena de Indias|
816|	San Jacinto|
817|	Magdalena|
817|	Santa Marta|
818|	Cundinamarca|
818|	Subachoque|
819|	Magdalena|
819|	Santa Marta|
820|	Magdalena|
820|	Santa Marta|
821|	Magdalena|
821|	Santa Marta|
822|	Magdalena|
822|	Santa Marta|
823|	Magdalena|
823|	Santa Marta|
824|	Magdalena|
824|	Santa Marta|
825|	Bogotá|
825|	Bogotá D.C.|
826|	Bolívar|
826|	Cartagena de Indias|
826|	Córdoba|
826|	Lorica|
827|	Bolívar|
827|	Cartagena de Indias|
828|	Magdalena|
828|	Ciénaga|
829|	Magdalena|
829|	Ciénaga|
829|	Santa Marta|
830|	Bolívar|
830|	Cartagena de Indias|
831|	Bolívar|
831|	Cartagena de Indias|
832|	Magdalena|
832|	Ciénaga|
832|	Santa Marta|
833|	Magdalena|
833|	Ciénaga|
834|	Magdalena|
834|	Ciénaga|
834|	Santa Marta|
835|	Bolívar|
835|	Cartagena de Indias|
836|	Bolívar|
836|	Cartagena de Indias|
837|	Bolívar|
837|	Cartagena de Indias|
838|	Bolívar|
838|	Cartagena de Indias|
839|	Bolívar|
839|	Cartagena de Indias|
840|	Magdalena|
840|	Santa Marta|
840|	Aracataca|
841|	Atlántico|
841|	Barranquilla|
842|	Atlántico|
842|	Barranquilla|
843|	Atlántico|
843|	Barranquilla|
844|	Atlántico|
844|	Barranquilla|
844|	Magdalena|
844|	Aracataca|
845|	Atlántico|
845|	Barranquilla|
846|	Nariño|
846|	Pasto|
847|	Bolívar|
847|	Cartagena de Indias|
848|	Bogotá|
848|	Bogotá D.C.|
848|	Cundinamarca|
848|	Nemocón|
849|	Sucre|
849|	Coveñas|
850|	Bolívar|
850|	Cartagena de Indias|
851|	Bolívar|
851|	Cartagena de Indias|
851|	San Jacinto|
852|	Bolívar|
852|	Cartagena de Indias|
853|	Bolívar|
853|	Cartagena de Indias|
854|	Antioquía|
854|	Salgar|
855|	Bolívar|
855|	Cartagena de Indias|
856|	Bolívar|
856|	Cartagena de Indias|
857|	Magdalena|
857|	Ciénaga|
857|	Santa Marta|
858|	Antioquía|
858|	Medellín|
859|	Antioquía|
859|	Medellín|
860|	Antioquía|
860|	Medellín|
861|	Antioquía|
861|	Medellín|
862|	Bolívar|
862|	Cartagena de Indias|
863|	Bolívar|
863|	Cartagena de Indias|
864|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
864|	San Andrés|
865|	Antioquía|
865|	Medellín|
866|	Antioquía|
866|	Caldas|
866|	Medellín|
867|	Bogotá|
867|	Bogotá D.C.|
868|	Antioquía|
868|	Caldas|
868|	Medellín|
869|	Antioquía|
869|	Envigado|
869|	Medellín|
870|	Antioquía|
870|	Medellín|
871|	Antioquía|
871|	Medellín|
872|	Boyacá|
872|	El Cocuy|
872|	Güicán|
873|	Boyacá|
873|	Samacá|
874|	Tolima|
874|	Flandes|
875|	Bolívar|
875|	Cartagena de Indias|
876|	Bolívar|
876|	Cartagena de Indias|
877|	Bolívar|
877|	Cartagena de Indias|
878|	Bolívar|
878|	Cartagena de Indias|
879|	Valle Del Cauca|
879|	Buenaventura|
880|	Cundinamarca|
880|	La Vega|
880|	Nimaima|
880|	Villeta|
881|	Antioquía|
881|	Salgar|
882|	Magdalena|
882|	Santa Marta|
883|	Cundinamarca|
883|	Sopó|
884|	Cundinamarca|
884|	Sopó|
885|	Cundinamarca|
885|	Suesca|
886|	Cundinamarca|
886|	La Vega|
886|	Nimaima|
886|	Villeta|
887|	Huila|
887|	Tolima|
887|	Villavieja|
887|	Natagaima|
888|	Bolívar|
888|	Cartagena de Indias|
889|	Bogotá|
889|	Bogotá D.C.|
890|	Bogotá|
890|	Bogotá D.C.|
891|	Antioquía|
891|	Medellín|
892|	Bogotá|
892|	Bogotá D.C.|
892|	Cundinamarca|
892|	Fusagasugá|
893|	Bogotá|
893|	Bogotá D.C.|
893|	Cundinamarca|
893|	Fusagasugá|
894|	Bogotá|
894|	Bogotá D.C.|
895|	Bogotá|
895|	Bogotá D.C.|
896|	Bogotá|
896|	Bogotá D.C.|
897|	Antioquía|
897|	Medellín|
897|	Belmira|
898|	Bolívar|
898|	Cartagena de Indias|
899|	Antioquía|
899|	Medellín|
900|	Bogotá|
900|	Bogotá D.C.|
900|	Cundinamarca|
900|	Zipaquirá|
901|	Bogotá|
901|	Bogotá D.C.|
901|	Cundinamarca|
901|	La Calera|
902|	Antioquía|
902|	Medellín|
903|	Bolívar|
903|	Cartagena de Indias|
904|	Bolívar|
904|	Cartagena de Indias|
905|	Antioquía|
905|	Andes|
905|	Hispania|
905|	Jardín|
906|	Bogotá|
906|	Bogotá D.C.|
907|	Bolívar|
907|	Cartagena de Indias|
907|	Mahates|
908|	Bolívar|
908|	Cartagena de Indias|
909|	Quindio|
909|	Salento|
910|	Bolívar|
910|	Cartagena de Indias|
911|	Bogotá|
911|	Bogotá D.C.|
911|	Cundinamarca|
911|	Zipaquirá|
912|	Bogotá|
912|	Bogotá D.C.|
912|	Cundinamarca|
912|	Zipaquirá|
912|	Nemocón|
913|	Bogotá|
913|	Bogotá D.C.|
914|	Bogotá|
914|	Bogotá D.C.|
914|	Cundinamarca|
914|	Guatavita|
915|	Bogotá|
915|	Bogotá D.C.|
915|	Cundinamarca|
915|	Chía|
915|	Nemocón|
916|	Bogotá|
916|	Bogotá D.C.|
916|	Cundinamarca|
916|	Zipaquirá|
917|	Cundinamarca|
917|	Zipaquirá|
917|	Tocancipá|
918|	Bogotá|
918|	Bogotá D.C.|
918|	Cundinamarca|
918|	Guatavita|
918|	Nemocón|
919|	Bogotá|
919|	Bogotá D.C.|
919|	Cundinamarca|
919|	La Calera|
920|	Bogotá|
920|	Bogotá D.C.|
920|	Cundinamarca|
920|	Fusagasugá|
921|	Bogotá|
921|	Bogotá D.C.|
921|	Cundinamarca|
921|	Guatavita|
921|	Nemocón|
922|	Bogotá|
922|	Bogotá D.C.|
923|	Bogotá|
923|	Bogotá D.C.|
923|	Boyacá|
923|	Cundinamarca|
923|	Zipaquirá|
923|	Villa De Leyva|
924|	Bogotá|
924|	Bogotá D.C.|
924|	Boyacá|
924|	Villa De Leyva|
925|	Bogotá|
925|	Bogotá D.C.|
926|	Bogotá|
926|	Bogotá D.C.|
926|	Cundinamarca|
926|	Chía|
927|	Bolívar|
927|	Cartagena de Indias|
928|	Antioquía|
928|	Medellín|
929|	Antioquía|
929|	Medellín|
930|	Antioquía|
930|	Medellín|
931|	Bogotá|
931|	Bogotá D.C.|
932|	Antioquía|
932|	Medellín|
933|	Antioquía|
933|	Medellín|
934|	Antioquía|
934|	Medellín|
935|	Antioquía|
935|	Medellín|
936|	Antioquía|
936|	Medellín|
937|	Antioquía|
937|	Medellín|
938|	Antioquía|
938|	Medellín|
939|	Antioquía|
939|	Medellín|
940|	Antioquía|
940|	Medellín|
941|	Antioquía|
941|	Medellín|
942|	Bolívar|
942|	Cartagena de Indias|
943|	Antioquía|
943|	Medellín|
944|	Santander|
944|	San Andrés|
945|	Archipiélago De San Andrés, Providencia Y Santa Catalina|
945|	San Andrés|
946|	Antioquía|
946|	Medellín|
947|	Antioquía|
947|	Medellín|
948|	Antioquía|
948|	Medellín|
949|	Antioquía|
949|	Medellín|
950|	Antioquía|
950|	Medellín|
951|	Antioquía|
951|	Medellín|
952|	Antioquía|
952|	Medellín|
953|	Antioquía|
953|	Caldas|
953|	Medellín|
954|	Antioquía|
954|	Medellín|
955|	Bolívar|
955|	Cartagena de Indias|
956|	Bolívar|
956|	Cartagena de Indias|
957|	Amazonas|
957|	Puerto Nariño|
958|	Bolívar|
958|	Cartagena de Indias|
959|	Meta|
959|	Villavicencio|
960|	Bolívar|
960|	Cartagena de Indias|
961|	Bogotá|
961|	Bogotá D.C.|
962|	Antioquía|
962|	Salgar|
963|	Magdalena|
963|	Santa Marta|
964|	Bolívar|
964|	Cartagena de Indias|
965|	Quindio|
965|	Salento|
966|	Huila|
966|	Neiva|
967|	Bolívar|
967|	Cartagena de Indias|
967|	Magdalena|
967|	Santa Marta|
968|	Amazonas|
968|	Puerto Nariño|
969|	Antioquía|
969|	Medellín|
970|	Antioquía|
970|	Medellín|
971|	Antioquía|
971|	Medellín|
972|	Antioquía|
972|	Medellín|
973|	Antioquía|
973|	Medellín|
974|	Quindio|
974|	La Tebaida|
975|	Antioquía|
975|	Medellín|
976|	Bolívar|
976|	Cartagena de Indias|
977|	Antioquía|
977|	Medellín|
978|	Antioquía|
978|	Medellín|
979|	Antioquía|
979|	Medellín|
980|	Antioquía|
980|	Medellín|
981|	Antioquía|
981|	Medellín|
982|	Antioquía|
982|	Medellín|
983|	Antioquía|
983|	Medellín|
984|	Antioquía|
984|	Medellín|
985|	Antioquía|
985|	Medellín|
986|	Antioquía|
986|	Medellín|
987|	Antioquía|
987|	Medellín|
988|	Antioquía|
988|	Medellín|
989|	Antioquía|
989|	Medellín|
990|	Antioquía|
990|	Medellín|
991|	Antioquía|
991|	Medellín|
992|	Antioquía|
992|	Medellín|
993|	Antioquía|
993|	Medellín|
994|	Antioquía|
994|	Medellín|
995|	Antioquía|
995|	Medellín|
996|	Antioquía|
996|	Medellín|
997|	Antioquía|
997|	Medellín|
998|	Antioquía|
998|	Medellín|
999|	Antioquía|
999|	Medellín|
1000|	Antioquía|
1000|	Medellín|
1001|	Antioquía|
1001|	Medellín|
1002|	Antioquía|
1002|	Medellín|
1003|	Antioquía|
1003|	Medellín|
1004|	Antioquía|
1004|	Medellín|
1005|	Quindio|
1005|	Calarca|
1006|	Antioquía|
1006|	Medellín|
1007|	Antioquía|
1007|	Medellín|
1008|	Antioquía|
1008|	Medellín|
1009|	Bogotá|
1009|	Bogotá D.C.|
1010|	Bogotá|
1010|	Bogotá D.C.|
1011|	Bogotá|
1011|	Bogotá D.C.|
1012|	Bogotá|
1012|	Bogotá D.C.|
1013|	Bogotá|
1013|	Bogotá D.C.|
1014|	Bogotá|
1014|	Bogotá D.C.|
1015|	Bogotá|
1015|	Bogotá D.C.|
1016|	Bogotá|
1016|	Bogotá D.C.|
1017|	Bogotá|
1017|	Bogotá D.C.|
1018|	Bogotá|
1018|	Bogotá D.C.|
1019|	Bogotá|
1019|	Bogotá D.C.|
1020|	Bogotá|
1020|	Bogotá D.C.|
1021|	Bogotá|
1021|	Bogotá D.C.|
1022|	Bogotá|
1022|	Bogotá D.C.|
1023|	Bogotá|
1023|	Bogotá D.C.|
1024|	Bogotá|
1024|	Bogotá D.C.|
1025|	Bogotá|
1025|	Bogotá D.C.|
1026|	Bogotá|
1026|	Bogotá D.C.|
1027|	Bogotá|
1027|	Bogotá D.C.|
1028|	Bogotá|
1028|	Bogotá D.C.|
1029|	Bogotá|
1029|	Bogotá D.C.|
1030|	Bolívar|
1030|	Cartagena de Indias|
1031|	Bolívar|
1031|	Cartagena de Indias|
1032|	Bolívar|
1032|	Cartagena de Indias|
1033|	Bolívar|
1033|	Cartagena de Indias|
1034|	Bolívar|
1034|	Cartagena de Indias|
1035|	Bolívar|
1035|	Cartagena de Indias|
1036|	Bolívar|
1036|	Cartagena de Indias|
1037|	Santander|
1037|	Barichara|
1037|	Curití|
1037|	San Gil|
1038|	Santander|
1038|	Los Santos|
1039|	Norte De Santander|
1039|	Ocaña|
1039|	Pamplona|
1039|	La Playa|
1040|	Quindio|
1040|	Armenia|
1040|	La Tebaida|
1040|	Montenegro|
1041|	Bogotá|
1041|	Bogotá D.C.|
1042|	Bogotá|
1042|	Bogotá D.C.|
1043|	Antioquía|
1043|	Guatape|
1043|	Medellín|
1044|	Antioquía|
1044|	Medellín|
1045|	Bogotá|
1045|	Bogotá D.C.|
1045|	Cundinamarca|
1045|	Zipaquirá|
1045|	Guatavita|
1046|	Bogotá|
1046|	Bogotá D.C.|
1046|	Cundinamarca|
1046|	Guatavita|
1047|	Bogotá|
1047|	Bogotá D.C.|
1047|	Cundinamarca|
1047|	Chía|
1047|	Sopó|
1048|	Bogotá|
1048|	Bogotá D.C.|
1048|	Cundinamarca|
1048|	Fusagasugá|
1049|	Bogotá|
1049|	Bogotá D.C.|
1049|	Cundinamarca|
1049|	Nemocón|
1049|	Sopó|
1050|	Bogotá|
1050|	Bogotá D.C.|
1050|	Cundinamarca|
1050|	Nemocón|
1051|	Bogotá|
1051|	Bogotá D.C.|
1051|	Cundinamarca|
1051|	Chía|
1052|	Bogotá|
1052|	Bogotá D.C.|
1052|	Cundinamarca|
1052|	Chía|
1053|	Antioquía|
1053|	Medellín|
1054|	Antioquía|
1054|	Medellín|
1054|	Guatape|
1054|	Peñol|
1055|	Antioquía|
1055|	Medellín|
1056|	Antioquía|
1056|	Medellín|
1057|	Antioquía|
1057|	Medellín|
1058|	Bogotá|
1058|	Bogotá D.C.|
1058|	Huila|
1058|	Neiva|
1059|	Antioquía|
1059|	Medellín|
1059|	Bogotá|
1059|	Bogotá D.C.|
1059|	Bolívar|
1059|	Cartagena de Indias|
1060|	Antioquía|
1060|	Medellín|
1061|	Antioquía|
1061|	Medellín|
1062|	Bogotá|
1062|	Bogotá D.C.|
1063|	Antioquía|
1063|	Santa Fe De Antioquía|
1064|	Bogotá|
1064|	Bogotá D.C.|
1064|	Cundinamarca|
1064|	Chía|
1064|	Tabio|
1064|	Tenjo|
1065|	Bolívar|
1065|	Cartagena de Indias|
1066|	Bolívar|
1066|	Cartagena de Indias|
1067|	Bolívar|
1067|	Cartagena de Indias|
1068|	Amazonas|
1068|	Puerto Nariño|
1069|	Amazonas|
1069|	Puerto Nariño|
1070|	Amazonas|
1070|	Puerto Nariño|
1071|	Amazonas|
1071|	Puerto Nariño|
1072|	Amazonas|
1072|	Puerto Nariño|
1073|	Nariño|
1073|	Ipiales|
1073|	Pasto|
1074|	Bogotá|
1074|	Bogotá D.C.|
1075|	Bogotá|
1075|	Bogotá D.C.|
1076|	Bogotá|
1076|	Bogotá D.C.|
1077|	Meta|
1077|	La Macarena|
1078|	Bogotá|
1078|	Bogotá D.C.|
1078|	Boyacá|
1078|	Villa De Leyva|
1079|	Guaviare|
1079|	San José De Guaviare|
1080|	Antioquía|
1080|	Santa Fe De Antioquía|
1081|	Meta|
1081|	Villavicencio|
1081|	Acacias|
1081|	Mesetas|
1081|	San Juan De Arama|
1082|	Bogotá|
1082|	Bogotá D.C.|
1082|	Cundinamarca|
1082|	Choachí|
1083|	Bogotá|
1083|	Bogotá D.C.|
1083|	Cundinamarca|
1083|	Zipaquirá|
1083|	Nemocón|
1084|	Bogotá|
1084|	Bogotá D.C.|
1084|	Cundinamarca|
1084|	Zipaquirá|
1084|	Sopó|
1085|	Bogotá|
1085|	Bogotá D.C.|
1086|	Antioquía|
1086|	Medellín|
1087|	Antioquía|
1087|	Medellín|
1088|	Antioquía|
1088|	Medellín|
1088|	Puerto Triunfo|
1089|	Antioquía|
1089|	Medellín|
1089|	Guatape|
1089|	Peñol|
1090|	Antioquía|
1090|	Medellín|
1090|	Retiro|
1091|	Antioquía|
1091|	Envigado|
1091|	Medellín|
1091|	Sabaneta|
1092|	Huila|
1092|	Colombia|
1093|	Bolívar|
1093|	Cartagena de Indias|
1094|	Bolívar|
1094|	Cartagena de Indias|
1095|	Antioquía|
1095|	Medellín|
1095|	Amaga|
1095|	Andes|
1095|	Hispania|
1095|	Jardín|
1096|	Bolívar|
1096|	Cartagena de Indias|
1097|	Bolívar|
1097|	Cartagena de Indias|
1098|	Antioquía|
1098|	Medellín|
1098|	Santa Fe De Antioquía|
1099|	Bolívar|
1099|	Cartagena de Indias|
1100|	Bolívar|
1100|	Cartagena de Indias|
1101|	Bolívar|
1101|	Cartagena de Indias|
1105|	Antioquía|
1105|	Medellín|
1106|	Antioquía|
1106|	Medellín|
1107|	Bolívar|
1107|	Cartagena de Indias|
1108|	Bolívar|
1108|	Cartagena de Indias|
1109|	Bolívar|
1109|	Cartagena de Indias|
1110|	Bolívar|
1110|	Cartagena de Indias|
1111|	Bolívar|
1111|	Cartagena de Indias|
1112|	Bolívar|
1112|	Cartagena de Indias|
1113|	Bolívar|
1113|	Cartagena de Indias|
1114|	Bolívar|
1114|	Cartagena de Indias|
1115|	Bolívar|
1115|	Cartagena de Indias|
1116|	Bolívar|
1116|	Cartagena de Indias|
1117|	Bogotá|
1117|	Bogotá D.C.|
1118|	Bogotá|
1118|	Bogotá D.C.|
1118|	Cundinamarca|
1118|	Fusagasugá|
1119|	Bogotá|
1119|	Bogotá D.C.|
1119|	Boyacá|
1119|	Ráquira|
1119|	Villa De Leyva|
1120|	Bogotá|
1120|	Bogotá D.C.|
1120|	Cundinamarca|
1120|	Zipaquirá|
1120|	Guatavita|
1121|	Bogotá|
1121|	Bogotá D.C.|
1122|	Caldas|
1122|	Manizales|
1122|	Villamaria|
1123|	Atlántico|
1123|	Barranquilla|
1123|	Magdalena|
1123|	Santa Marta|
1124|	Atlántico|
